Generation,Grand Mean #Beneficial,Standard Error Beneficial,Grand Mean #Detrimental,Standard Error Detrimental,Grand Mean #Fitness,Standard Error Fitness,,S1 Beneficial,S1 Detrimental,S1 Fitness,,S2 Beneficial ,S2 Detrimental,S2 Fitness,,S3 Beneficial ,S3 Detrimental,S3 Fitness,,S4 Beneficial ,S4 Detrimental,S4 Fitness,,S5 Beneficial ,S5 Detrimental,S5 Fitness,,S6 Beneficial ,S6 Detrimental,S6 Fitness,,S7 Beneficial ,S7 Detrimental,S7 Fitness,,S8 Beneficial ,S8 Detrimental,S8 Fitness,,S9 Beneficial ,S9 Detrimental,S9 Fitness,,S10 Beneficial ,S10 Detrimental,S10 Fitness,,S11 Beneficial ,S11 Detrimental,S11 Fitness,,S12 Beneficial ,S12 Detrimental,S12 Fitness,,S13 Beneficial ,S13 Detrimental,S13 Fitness,,S14 Beneficial ,S14 Detrimental,S14 Fitness,,S15 Beneficial ,S15 Detrimental,S15 Fitness,,S16 Beneficial ,S16 Detrimental,S16  Fitness,,S17 Beneficial ,S17 Detrimental,S17 Fitness,,S18 Beneficial ,S18 Detrimental,S18 Fitness,,S19 Beneficial ,S19 Detrimental,S19 Fitness,,S20 Beneficial ,S20 Detrimental,S20 Fitness,,S21 Beneficial ,S21 Detrimental,S21 Fitness,,S22 Beneficial ,S22 Detrimental,S22 Fitness,,S23 Beneficial ,S23 Detrimental,S23 Fitness,,S24 Beneficial ,S24 Detrimental,S24 Fitness,,S25 Beneficial ,S25 Detrimental,S25 Fitness,,S26 Beneficial ,S26 Detrimental,S26  Fitness,,S27 Beneficial ,S27 Detrimental,S27 Fitness,,S28 Beneficial ,S28 Detrimental,S28 Fitness,,S29 Beneficial ,S29 Detrimental,S29 Fitness,,S30 Beneficial ,S30 Detrimental,S30 Fitness
1929,417.0873333,,272.3043333,,,,,417.58,268.36,1.556476692,,423.75,276.68,1.532311901,,426.85,268.29,1.591680873,,419.64,280.33,1.497505277,,419.79,273.96,1.533147126,,411.94,269.34,1.53009409,,415.85,264.22,1.576088237,,410.24,271.39,1.512296221,,419.22,279.04,1.503053071,,414.41,272.52,1.521189505,,421.64,275.3,1.532550368,,417.2,270.27,1.544423074,,417.35,274.28,1.522008509,,418.67,274.24,1.527163885,,409.83,279.33,1.467477353,,419.56,273.27,1.536005949,,421.13,281.73,1.495180899,,422.86,280.09,1.51041652,,411.74,268.39,1.534938129,,413.53,273.58,1.512061725,,417.92,265.36,1.575750369,,424.11,274.34,1.546524744,,416.15,265.7,1.567055401,,407.86,262.55,1.554205897,,412.25,271.19,1.521582342,,416.08,271.74,1.531591091,,412.27,273.52,1.507877446,,418.77,267.23,1.568260896,,418.24,274.18,1.526074017,,416.19,268.71,1.5495268
1930,417.2966667,,272.407,,,,,418.42,268.47,1.559110418,,423.29,276.55,1.531257032,,427.1,268.4,1.591909417,,419.99,280.54,1.497571765,,420.56,273.67,1.537712929,,412.84,269.72,1.531406685,,415.62,264.16,1.575381924,,410.32,271.78,1.510416259,,419.39,279.54,1.501085447,,414.58,272.33,1.522854655,,421.2,274.99,1.532604654,,416.93,269.98,1.545023033,,417.26,274.09,1.522695318,,418.35,274.61,1.524044785,,409.68,279.67,1.465265735,,420.01,273.18,1.538201185,,421.02,281.44,1.496246613,,422.78,280.06,1.510353182,,412.6,268.21,1.539217364,,415.14,274.76,1.511460495,,418.03,265.55,1.575121662,,423.06,273.96,1.544866853,,416.47,266.45,1.563949524,,408.55,263.01,1.554182987,,413.01,270.71,1.527171867,,415.68,272.5,1.525875687,,413.12,273.86,1.50919499,,418.79,266.96,1.56985935,,418.39,274.04,1.52752445,,416.72,269.02,1.549803608
1931,417.2453333,,272.2696667,,,,,418.71,268.47,1.560216352,,422.82,275.85,1.533245531,,427.46,268.33,1.593532818,,419.65,280.06,1.498909908,,420.77,274.13,1.535864788,,412.53,269.67,1.530614241,,416.17,264.02,1.578381791,,410.84,271.66,1.5129535,,417.75,279.07,1.497492986,,414.26,272.03,1.523256342,,421.29,275.05,1.532535079,,417.33,269.55,1.548815948,,417.47,274.08,1.523524605,,417.66,274.1,1.524359893,,409.94,280.12,1.463811581,,419.7,272.7,1.539507036,,421.65,281.82,1.496473132,,421.97,279.65,1.509483028,,413.03,268.4,1.53987494,,414.3,274.98,1.507250252,,418.05,264.84,1.579372856,,423.35,274.61,1.542281538,,417.12,266.19,1.567977046,,407.15,262.23,1.553210128,,413.04,270.46,1.528505954,,416.29,272.76,1.526691785,,413.35,274.02,1.509182771,,418.3,265.78,1.574844119,,417.78,273.72,1.526999022,,417.63,269.74,1.548998933
1932,417.3296667,,272.3583333,,,,,419.63,268.72,1.562190603,,422.63,275.97,1.531945855,,427.53,268.11,1.59494705,,419.52,280.7,1.495040309,,421.17,273.83,1.538931157,,412.92,270.24,1.528898886,,416.64,264.44,1.577527557,,410.63,271.82,1.511214951,,418.9,279.77,1.497956807,,414.45,272.08,1.523688099,,421.27,274.53,1.535335636,,417.49,269.26,1.551157438,,417.77,273.96,1.525347806,,417.73,273.76,1.526534529,,409.17,279.74,1.46317396,,419.59,273.06,1.537089447,,422.37,282.43,1.495905081,,421.87,279.96,1.507441736,,412.98,268.64,1.538231821,,413.81,274.58,1.507704556,,418.08,264.68,1.580537814,,423.53,274.72,1.542389091,,417.64,266.09,1.570438491,,407.84,262.84,1.55203795,,412.5,270.52,1.526045426,,416.81,273.15,1.526641592,,412.95,273.62,1.509789772,,417.97,265.95,1.572414183,,417.44,273.69,1.526045335,,417.06,269.89,1.546022183
1933,417.3553333,,272.472,,,,,420.63,268.93,1.564710606,,423.04,276.02,1.533111049,,428.69,268.22,1.598622441,,417.99,280.05,1.493078662,,420.49,273.42,1.538725837,,412.87,270.63,1.526520437,,417.59,264.3,1.582403121,,410.59,272.07,1.509710546,,418.56,280.02,1.495340563,,414.23,271.94,1.523643353,,420.93,274.34,1.535077795,,417.73,270.02,1.547599027,,417.74,273.99,1.525159669,,418.03,273.96,1.52658759,,408.58,279.71,1.461066278,,420.3,273.61,1.536687481,,422.71,282.95,1.494355052,,421.53,280.03,1.505839927,,413.09,268.42,1.539981068,,413.85,274.85,1.506343951,,418.02,264.63,1.580619889,,422.41,274.46,1.539612161,,417.81,266.42,1.569312579,,408.74,264.31,1.546699138,,412.23,271.13,1.521781516,,417.25,273.11,1.528521816,,412.14,273.41,1.507923365,,418.24,265.85,1.573889716,,417.35,273.66,1.525870283,,417.3,269.7,1.54806267
1934,417.3803333,,272.4813333,,,,,420.43,268.95,1.563968955,,422.23,275.92,1.530638942,,428.71,268.38,1.597690027,,419.45,280.26,1.497086007,,420.65,273.55,1.538608193,,412.05,270.52,1.524009209,,416.88,263.43,1.585102158,,411.23,272.71,1.508721506,,418.67,279.79,1.496955317,,414.57,272.03,1.524431442,,420.94,274.16,1.5361647,,417.21,269.64,1.547804045,,416.97,274.43,1.519902858,,417.87,274.19,1.52459701,,408.46,279.69,1.460749976,,421.46,273.78,1.540015763,,423.25,283.12,1.495300298,,421.17,280.61,1.501425873,,413.44,268.45,1.541032589,,413.12,274.47,1.505612746,,417.81,264.54,1.58036707,,422.79,274.57,1.5404902,,417.66,266.76,1.566723297,,410.33,265.4,1.546564326,,412.63,271.19,1.52293822,,416.99,273.39,1.526083317,,412.55,273.08,1.511497525,,418.43,265.28,1.577990091,,416.52,273.49,1.523644865,,416.94,268.66,1.552722935
1935,417.2493333,,272.5636667,,,,,419.49,268.6,1.562430107,,423.46,276.22,1.533413028,,428.75,268.42,1.597546204,,419.84,280.62,1.496655723,,419.55,273.18,1.536663225,,411.76,270.13,1.525233986,,417.03,263.53,1.584850184,,411.1,273.48,1.503994987,,417.5,280.17,1.490595424,,414.07,272.31,1.521077421,,420.39,274.36,1.53303482,,416.44,269.51,1.545753175,,416.73,274.33,1.519573786,,418.48,275.06,1.522025608,,408.46,280.08,1.458639323,,421.58,273.72,1.540759843,,422.85,283.21,1.493409532,,420.86,280.59,1.500409825,,414.06,268.76,1.54157302,,412.61,274.84,1.501764479,,417.98,264.75,1.579591241,,422.5,274.8,1.538227803,,417.89,266.33,1.570102786,,411.05,265.24,1.550561489,,412.71,271.15,1.523442955,,416.96,273.36,1.525955722,,412.75,272.62,1.514777551,,418.69,265.59,1.576939823,,415.34,273.75,1.517816187,,416.6,268.2,1.554153
1936,417.367,,272.6643333,,,,,419.61,268.49,1.563629019,,423.54,276.33,1.533250813,,428.92,268.98,1.594941442,,419.57,280.92,1.494227136,,420.02,273.43,1.536883804,,412.8,269.98,1.529922407,,417.65,263.57,1.5870246,,410.87,273.2,1.5046152,,417.78,280.33,1.490772591,,413.85,272.3,1.520257065,,420.15,274.67,1.530330016,,416.02,269.9,1.541890016,,417.14,274.48,1.520364201,,417.43,275.07,1.518047846,,408.66,280.1,1.459245807,,422.07,274.34,1.538983707,,423.55,283.18,1.496153639,,420.87,280.65,1.500144438,,414.51,269.47,1.539292782,,412.85,275.58,1.49861386,,418.15,264.75,1.580469972,,422.27,274.47,1.539161506,,417.79,266.29,1.569885516,,410.76,265.34,1.548900964,,412.85,270.55,1.527293409,,416.71,273.12,1.526349663,,413.72,272.9,1.517001463,,418.99,265.9,1.576232797,,415.4,273.73,1.518092694,,416.51,267.91,1.555575029
1937,417.23,,272.6133333,,,,,420.2,268.43,1.566091753,,423.63,276.58,1.532338484,,428.41,269.07,1.592557623,,418.66,280.84,1.491290081,,420.54,273.02,1.541327824,,412.64,269.11,1.534247287,,416.97,263.58,1.584323592,,411.24,273.27,1.505610528,,418.2,280.59,1.490873893,,413.53,272.48,1.518131334,,419.96,274.48,1.530559241,,416.04,270.07,1.541044962,,416.7,274.39,1.519237792,,417.15,275.27,1.515956781,,408.17,279.73,1.459406148,,421.5,274.02,1.538722794,,423.33,282.71,1.497795943,,420.63,280.44,1.500299695,,414.42,269.47,1.538919521,,412.38,275.49,1.497324191,,418.74,264.48,1.584459241,,421.89,274.28,1.538946155,,417.77,266.27,1.569980219,,411.39,266.32,1.545498407,,413.47,270.41,1.530520383,,416.56,273.27,1.524942108,,412.62,272.66,1.514189593,,419.64,266.47,1.575331226,,415.08,273.66,1.517372038,,415.44,267.54,1.553645788
1938,417.2633333,,272.623,,,,,420.67,268.05,1.570145317,,423.3,276.49,1.5315679,,428.27,269.87,1.587352515,,419.42,281.17,1.492404105,,420.08,272.65,1.541627352,,412.77,269.3,1.533643429,,416.36,263.69,1.5815209,,411.52,273.45,1.505720229,,419.38,281.12,1.492452097,,413.98,272.28,1.520917521,,420.26,274.53,1.531524732,,415.75,269.58,1.542647525,,416.33,274.1,1.519629188,,416.02,275.23,1.512137861,,408.14,280,1.457966103,,421.19,273.77,1.539073749,,423.53,282.68,1.498624923,,420.46,281.06,1.496346423,,414.87,268.89,1.543825876,,411.57,275.14,1.496164475,,419.03,264.43,1.585932749,,421.75,273.51,1.542722859,,418.01,267.07,1.566174188,,411.63,266.67,1.544544744,,413.32,269.94,1.532392969,,416.86,273.45,1.525084074,,412.14,272.26,1.514392513,,420.26,267.28,1.572843253,,415.21,273.32,1.5197761,,415.82,267.71,1.553968104
1939,417.2636667,,272.6943333,,,,,421.05,269.26,1.564673501,,423.11,276.56,1.530440563,,428.24,270.28,1.58495493,,419.27,281.16,1.491942174,,421.19,272.84,1.544453654,,411.89,269.4,1.529794712,,415.67,262.45,1.586152251,,411.83,273.53,1.506336286,,420.33,281.72,1.492636866,,414.02,272.18,1.521642972,,420.49,274.86,1.53043566,,414.81,269.92,1.537172193,,416.51,274.11,1.520164557,,416.53,275.14,1.51441192,,408.13,280.3,1.456409331,,421.08,273.4,1.540664161,,423.76,282.42,1.500917522,,419.99,281.56,1.492031154,,414.88,269.26,1.54157354,,411.61,274.86,1.497893784,,418.2,264,1.58527485,,421.81,273.41,1.54363511,,418.7,267.2,1.568138705,,410.88,266.77,1.541130647,,413.12,269.65,1.533246405,,416.75,273.78,1.52276418,,412.07,272.05,1.515311302,,420.36,266.79,1.576041945,,416.09,273.81,1.520399325,,415.54,268.16,1.550123034
1940,417.2593333,,272.775,,,,,421,269.18,1.56489765,,423.59,276.73,1.531258649,,428.75,270.29,1.586805652,,419.34,280.51,1.495625718,,421.32,272.51,1.54693835,,412.24,269.52,1.530408462,,416.75,263.17,1.585878991,,411.31,272.99,1.507295917,,420.75,282.35,1.490993561,,413.15,272.32,1.517662725,,420.9,274.65,1.533126908,,414.69,270.41,1.534016908,,415.27,273.25,1.520448966,,416.33,275.21,1.513319737,,408.82,280.81,1.456256955,,420.69,273.8,1.536940653,,423.29,282.23,1.500319767,,419.76,281.94,1.4892331,,414.62,269.55,1.539082001,,410.46,274.46,1.495865553,,417.42,263.82,1.58326324,,421.73,273.44,1.543034386,,418.41,267.12,1.567386584,,411.19,266.93,1.54143884,,413.86,270.04,1.533882568,,416.59,273.68,1.522736529,,412.66,272.52,1.514897451,,420.28,267.14,1.573659004,,416.43,274.29,1.518964915,,416.18,268.39,1.551161199
1941,417.1543333,,272.7293333,,,,,421.95,269.75,1.565260248,,423.58,276.72,1.531229915,,428.12,270.36,1.584080336,,419.54,280.16,1.498188624,,421.13,272.27,1.547582223,,412.21,269.49,1.530352681,,415.96,262.74,1.585563915,,411.29,272.9,1.507674743,,420.11,282.34,1.48866506,,412.93,272.63,1.515151419,,420.96,274.9,1.531904294,,415.04,270.33,1.535693768,,415.36,272.67,1.523833976,,415.78,275.11,1.51187364,,408.37,281.22,1.452552963,,420.48,273.42,1.538473695,,423.28,281.82,1.502465272,,419.89,281.58,1.491650355,,414.07,269.2,1.538933719,,411.23,275.1,1.495236297,,416.82,263.7,1.581549188,,421.28,272.71,1.545495963,,417.44,266.69,1.566176657,,410.78,267.06,1.538934124,,414.18,269.74,1.536728733,,417.79,273.84,1.526357957,,413.57,272.55,1.518092672,,420.05,267.72,1.569491181,,415.83,274.04,1.518157425,,415.61,269.12,1.544817717
1942,417.249,,272.7416667,,,,,423.15,269.82,1.56931139,,423.68,277.02,1.529964958,,427.45,270.41,1.581202571,,419.27,279.53,1.500447744,,421.11,272.29,1.547369187,,411.91,269.07,1.531556352,,416.15,262.64,1.586827827,,411.59,272.76,1.509559224,,420.58,282.73,1.488319649,,413.22,272.71,1.515767286,,420.91,274.5,1.533840062,,415.13,270.05,1.53765,,415.06,273.22,1.519721643,,415.91,274.82,1.513858032,,408.32,281.42,1.45141944,,420.44,273.31,1.539250811,,423.84,282.46,1.501191126,,419.98,281.95,1.490023915,,414.18,269.85,1.535594363,,410.51,275.35,1.491295485,,418.06,263.76,1.585841232,,420.71,272.41,1.545096316,,419.04,267.01,1.570282413,,409.98,266.61,1.538622162,,414.33,269.53,1.538409497,,417.2,273.5,1.526083025,,414.71,272.69,1.52168776,,420.46,268.2,1.568192028,,415.73,273.82,1.518945931,,414.86,268.81,1.543676992
1943,417.181,,272.726,,,,,423.44,269.7,1.570900207,,423.52,277.13,1.52873527,,426.61,270.29,1.5787408,,419.48,279.09,1.503628479,,420.86,271.92,1.548339752,,411.98,268.94,1.53255598,,415.74,261.53,1.591926461,,411.46,273.14,1.50706409,,420.24,283.15,1.484798357,,413.15,272.71,1.515464848,,421.03,274.63,1.533696653,,415.37,270.44,1.536470429,,415.39,272.96,1.522234634,,415.87,274.9,1.513191286,,409.3,281.53,1.454447656,,419.43,273.28,1.535768291,,423.67,282.11,1.502497678,,419.19,281.8,1.487974904,,413.39,269.72,1.533298258,,410.96,276.05,1.489176228,,418.7,264.32,1.584788875,,419.97,272.52,1.541676921,,420.69,266.84,1.577424373,,407.98,265.59,1.536817372,,414.26,268.47,1.544027521,,417.47,273.79,1.525363332,,415.71,273.24,1.522279949,,419.96,268.44,1.564953174,,415.7,273.92,1.51823436,,414.91,269.63,1.539270299
1944,417.3473333,,272.72,,,,,423.17,269.63,1.570263122,,424.07,277.16,1.530526447,,426.61,270.77,1.576021063,,419.99,279.03,1.505821641,,421.13,272.04,1.548703312,,411.85,269.19,1.530755309,,415.91,261.1,1.595112606,,411.78,272.72,1.510475306,,419.62,283.63,1.480158489,,413.05,272.81,1.514559803,,421.01,273.48,1.539962202,,415.49,270.49,1.53666311,,414.19,273.63,1.514177362,,416.23,274.7,1.515558566,,410.38,281.52,1.458155346,,420.05,273.61,1.536161437,,423.37,282.02,1.501862516,,419.93,281.98,1.489816661,,413.46,270.03,1.531722788,,411.77,276.1,1.491822823,,418.92,264.41,1.585249909,,420.82,272.53,1.544809772,,421.73,266.74,1.581878671,,406.91,265.55,1.533166928,,414.91,268.6,1.54579109,,417.31,273.78,1.524845271,,415.86,273.02,1.523934654,,420.14,267.68,1.570048048,,415.73,273.65,1.519962992,,415.03,270,1.537800413
1945,417.2823333,,272.763,,,,,422.73,269.48,1.569485731,,424.51,277.16,1.532242004,,426.34,271.2,1.572668682,,420.15,279.15,1.5057587,,420.81,271.85,1.548491923,,411.74,268.74,1.532937357,,416.32,261.28,1.59549325,,412.4,273.53,1.508152185,,418.96,283.42,1.479000877,,412.43,272.56,1.513632612,,421.3,272.96,1.544021284,,415.39,270.73,1.534974885,,414.07,274.1,1.511197466,,416.78,274.95,1.516110733,,410.71,281.57,1.459187663,,419.78,273.27,1.536942768,,423.4,281.92,1.502502338,,419.68,281.7,1.490362612,,413.37,270,1.531592377,,412.8,276.39,1.493998498,,418.57,264.38,1.584073496,,421.22,272.46,1.546577487,,421.66,266.51,1.582871761,,406.39,265.79,1.529634707,,414.39,269.27,1.540107142,,417.31,273.74,1.525022422,,416.28,273.56,1.522570509,,419.56,267.78,1.567182194,,416.1,273.73,1.520773682,,413.32,269.71,1.533065524
1946,417.0916667,,272.675,,,,,423.34,269.62,1.570921419,,423.57,277.19,1.528602535,,426.02,270.51,1.575482687,,420.06,279.68,1.50257956,,419.85,271.71,1.545822194,,411.45,268.23,1.534823778,,415.57,261.18,1.593185699,,412.86,273.8,1.50840504,,417.86,282.41,1.48030928,,412.73,272.82,1.513351385,,420.61,273.1,1.540517227,,415.12,270.69,1.534239791,,414.17,274.04,1.511941107,,416.8,275.62,1.512595413,,411.04,280.99,1.463415029,,420.05,274.09,1.533500373,,423.23,281.91,1.50205095,,419.92,281.25,1.493793217,,413.24,270.06,1.530703179,,412.33,276.12,1.493578307,,418.1,264.85,1.579443696,,421.53,272.47,1.547733603,,421.57,266.11,1.584859358,,405.41,265.6,1.527000638,,414.59,269.05,1.541907764,,416.66,273.41,1.524498009,,416.88,272.61,1.529868162,,420.34,268.29,1.567361306,,415.28,273.11,1.521098545,,412.57,269.73,1.530125333
1947,416.917,,272.6093333,,,,,424.01,270.1,1.570583792,,422.61,277.15,1.525434718,,425.48,270.17,1.575380004,,420.36,279.43,1.505046168,,419.66,272.15,1.542622882,,411.43,267.94,1.536365529,,415.81,261.55,1.592079638,,413.7,274.1,1.509860198,,418.29,281.24,1.488246546,,412.7,272.69,1.513892018,,420.8,273.27,1.540214819,,415.21,269.79,1.53966389,,414.52,274.76,1.509414125,,416.76,276.39,1.508156664,,410.79,281.1,1.46199378,,420.22,273.73,1.535951259,,423.08,281.62,1.503008767,,419.27,280.96,1.49292819,,412.69,270.07,1.528596332,,412.51,276.56,1.49183251,,417.7,264.89,1.57758269,,421.7,272.26,1.549591795,,421.03,266,1.583447117,,405.49,265.84,1.526147334,,414.27,269.51,1.538096037,,415.57,272.98,1.522827014,,416.03,272.42,1.527715892,,419.1,267.57,1.566844823,,415.36,272.58,1.524315751,,411.36,269.46,1.527053954
1948,416.9153333,,272.5703333,,,,,424.09,270.34,1.56938742,,422.8,276.98,1.527017858,,426.46,269.72,1.581664282,,419.97,278.67,1.50776851,,419.27,271.69,1.543716508,,411.26,267.58,1.5377825,,416.58,262.42,1.589780159,,413.74,274.59,1.507436089,,418.34,280.94,1.489926358,,412.31,272.63,1.512836733,,419.91,273.64,1.534769366,,414.7,269.76,1.537977101,,414.3,274.75,1.508648835,,417.4,276.64,1.509152084,,411.08,281.22,1.462362523,,420.71,273.68,1.538000651,,422.98,281.58,1.502780354,,419.41,280.56,1.495386762,,412.1,269.84,1.52770394,,413.16,277.36,1.489914984,,417.95,265.16,1.576838586,,421.83,272.07,1.551038393,,420.98,265.83,1.584340195,,405.64,265.45,1.529237636,,413.99,269.22,1.538476535,,414.89,273.06,1.519831019,,416.13,272.24,1.529097756,,419.32,267.86,1.56595268,,414.52,271.92,1.524949813,,411.64,269.71,1.526714831
1949,416.9853333,,272.606,,,,,424.3,271.09,1.565898046,,422.91,278.03,1.521739263,,426.86,269.94,1.581944965,,419.86,278.42,1.508484386,,419.22,271.57,1.544262709,,411.5,267.87,1.536913604,,416.56,261.48,1.595404394,,412.76,274.63,1.503585022,,417.58,280.24,1.490868175,,411.82,272.74,1.510544444,,419.75,274.03,1.532077616,,413.95,268.78,1.540801079,,414.32,275.05,1.507180769,,417.9,277.02,1.508981309,,410.99,280.85,1.463908427,,421.01,273.95,1.537590356,,423.42,282,1.502046474,,419.49,280.24,1.497331065,,412.27,269.99,1.527505743,,413.84,277.28,1.492724974,,417.29,265.29,1.573528027,,422.07,272.32,1.550384889,,421.41,265.86,1.58575167,,406.18,264.75,1.535369416,,414.5,269.1,1.540982005,,415.06,273.71,1.516980444,,417.08,272.43,1.531410926,,419.76,268.11,1.566143718,,414.55,272.09,1.524259071,,411.35,269.32,1.527871147
1950,417.11,,272.509,,,,,424.85,270.45,1.571767588,,422.94,277.96,1.522222636,,426.9,269.46,1.584928299,,420.25,278.23,1.510931052,,419.48,271.65,1.544741676,,411.84,267.36,1.541181608,,416.81,260.76,1.600899099,,412.73,274.54,1.504026142,,418.37,280.11,1.494430935,,412.13,272.84,1.511173404,,420.25,274.51,1.531308672,,414.73,268.87,1.543331867,,413.8,274.94,1.505862201,,417.82,277.07,1.508476912,,410.39,280.39,1.464074449,,421.42,273.27,1.542933048,,424.01,282.42,1.501954793,,419.54,279.77,1.50005801,,411.67,270.12,1.52444919,,413.73,277.45,1.491376842,,417.1,265.34,1.572434527,,422.17,271.47,1.55579269,,421.01,265.44,1.586721958,,406.38,264.96,1.534650382,,414.76,269.53,1.539529343,,415.15,274,1.515702562,,417.24,272.01,1.534173118,,419.7,268.25,1.565128476,,414.86,272.85,1.521128887,,411.27,269.25,1.527990426
1951,417.327,,272.6026667,,,,,427.18,271.26,1.575671265,,423.21,277.8,1.524086412,,426.79,269.21,1.585921284,,420.13,278.28,1.510204409,,420.06,272.42,1.542730449,,412.12,267.08,1.543953456,,417.39,260.26,1.605878968,,412.3,274.37,1.503297887,,417.79,280.04,1.492732441,,412.33,273.24,1.509637598,,420.54,274.79,1.53080196,,415.01,269.16,1.542761028,,413.78,275.27,1.50404462,,418.59,277.5,1.509048181,,410.44,280.62,1.463090668,,421.9,273.3,1.544510658,,424.16,282.37,1.502759397,,420.18,279.73,1.502541556,,411.34,270.13,1.523240336,,414.61,277.8,1.492749778,,417.43,265.86,1.570743545,,422.52,272.02,1.554017565,,420.99,265.04,1.588968177,,406.41,265.1,1.533861397,,414.6,269.6,1.538668943,,415.02,273.84,1.516013558,,417.82,271.9,1.537066086,,418.59,267.57,1.564884999,,415.27,272.98,1.521879624,,411.31,269.54,1.526590339
1952,417.284,,272.5556667,,,,,427.82,271.69,1.575309103,,422.25,277.21,1.523723202,,426.91,269.54,1.584433238,,418.93,278.49,1.504684359,,419.5,271.77,1.544303055,,411.63,267.05,1.542168973,,417.28,260.22,1.605705699,,412.92,274.84,1.502893734,,416.99,279.63,1.491794931,,412.26,273.42,1.508383538,,420.88,275.16,1.530094111,,415.68,269.13,1.545464942,,413.68,275.32,1.503448491,,417.19,276.96,1.506705057,,410.62,280.01,1.46696423,,421.54,273.15,1.544013019,,424.83,282.32,1.505306019,,419.94,280.01,1.500189564,,411.91,270.49,1.523314997,,414.83,277.69,1.494181185,,417.96,265.9,1.572490179,,422.44,271.33,1.557660893,,420.58,264.65,1.589694374,,407.06,264.81,1.537931791,,414.64,270.14,1.535931083,,415.59,273.73,1.518662691,,418.6,272.85,1.534634992,,418.88,267.31,1.567493478,,414.56,272.79,1.520332046,,410.62,269.06,1.526740251
1953,417.4003333,,272.5933333,,,,,428.37,272.21,1.574302861,,422.83,277.16,1.526132739,,425.53,269.33,1.580481818,,418.45,278.27,1.504166703,,419.57,271.77,1.544387106,,410.85,266.69,1.541118929,,417.04,259.82,1.606972019,,413.21,275.09,1.502568281,,417.16,279.44,1.493420728,,412.52,273.64,1.508184007,,421.06,274.84,1.532368146,,416.23,269.17,1.547264264,,412.99,275.45,1.500154691,,417.7,276.99,1.508362266,,410.65,280.32,1.465456097,,420.87,273.37,1.540234332,,425.64,282.46,1.507491341,,420.76,280.47,1.500712834,,412.69,270.35,1.526928037,,415.02,277.83,1.494094094,,418.08,266.11,1.571642699,,422.62,271.17,1.559316258,,420.2,265.04,1.58591427,,407.46,264.92,1.538767923,,415.14,270.38,1.536748604,,416.11,273.88,1.519857448,,418.96,273.09,1.534585755,,419.1,266.89,1.570935015,,414.8,272.8,1.521218242,,410.4,268.85,1.527133798
1954,417.433,,272.7093333,,,,,429.01,272.57,1.57468906,,422.61,277.06,1.525717836,,426.24,269.92,1.579820447,,417.98,277.72,1.505398191,,419.12,271.98,1.541557511,,410.87,267.06,1.539061001,,416.97,259.88,1.606136761,,413.85,274.8,1.506388745,,416.99,279.16,1.494439632,,412.62,274.12,1.50595874,,420.36,274.73,1.530415984,,415.53,268.91,1.546116158,,413,275.49,1.500116595,,417.59,277.19,1.506929096,,411.15,280.82,1.464619212,,420.78,274.21,1.535232411,,425.99,282.47,1.508614054,,421.04,280.86,1.499665282,,413.81,270.89,1.528024089,,415.93,278.47,1.493965571,,417.45,266.86,1.564851913,,421.93,271.05,1.557281338,,420.2,265.07,1.58574192,,407.6,264.96,1.53906776,,414.21,270.2,1.534196153,,416.2,273.51,1.522347327,,420.54,273.33,1.539131099,,418.39,266.92,1.568180583,,414.28,272.77,1.519552195,,410.75,268.3,1.53150131
1955,417.403,,272.678,,,,,430.59,273.19,1.576808955,,423.04,277.73,1.523669231,,426.46,270.01,1.580120682,,418.23,277.5,1.507467112,,419.22,272.07,1.541387789,,410.76,266.48,1.542081644,,417.32,259.67,1.608470448,,413.72,275.26,1.503452992,,416.55,278.74,1.495215303,,412.13,273.73,1.506265897,,419.71,274.85,1.527346746,,415.86,269.34,1.544854618,,412.34,274.95,1.500641343,,417.37,276.98,1.507287159,,411.25,281.53,1.461210966,,420.76,274.42,1.533984342,,425.5,282.17,1.508380369,,420.17,280.05,1.500693042,,413.93,270.85,1.528733701,,415.06,278.39,1.491338848,,417.48,267.31,1.56249606,,422.05,270.92,1.558356581,,420.32,265.32,1.584683432,,406.73,264.76,1.536927952,,414.48,270.34,1.534473006,,415.8,273.13,1.522938596,,420.85,273.51,1.539287886,,419.05,266.47,1.573560179,,414.1,271.93,1.523701011,,411.26,268.74,1.530966029
